               230306050473	5KVXER7	Exécuté	Vente	10	TSLA-C	18,34	18,34	183,40	6 mars 2023	
               230306050139	5KVXER7	Exécuté	Achat	20	LEV-C	3,13	3,13	62,60	6 mars 2023	
               230306045792	5KVXEY9	Exécuté	Achat	30	CTS-C	4,52	4,52	135,60	6 mars 2023	
               230306044393	5KVXER7	Exécuté	Vente	10	TSLA-C	18,30	18,30	183,00	6 mars 2023	
               230306044329	5KVXEY9	Exécuté	Achat	10	AMZN-C	11,56	11,56	115,60	6 mars 2023	
               230306044289	5KVXER7	Exécuté	Achat	10	AMZN-C	11,56	11,56	115,60	6 mars 2023	
               230306043970	5KVXER7	Exécuté	Achat	100	INO.UN-C	3,97	3,97	397,00	6 mars 2023	
               230306043905	5KVXEY9	Exécuté	Achat	10	CTS-C	4,52	4,52	45,20	6 mars 2023	
               230306040692	5KVXER7	Exécuté	Achat	10	AMZN-C	11,64	11,64	116,40	6 mars 2023	
               230306040659	5KVXEY9	Exécuté	Achat	10	AMZN-C	11,65	11,64	116,40	6 mars 2023	
               230306037949	5KVXER7	Exécuté	Achat	50	INO.UN-C	4,01	4,01	200,50	6 mars 2023	
               230306037804	5KVXER7	Exécuté	Achat	30	CTS-C	4,56	4,56	136,80	6 mars 2023	
               230306037591	5KVXER7	Exécuté	Achat	20	CTS-C	4,57	4,57	91,40	6 mars 2023	
               230306037175	5KVXER7	Exécuté	Achat	10	TSLA-C	18,16	18,16	181,60	6 mars 2023	
               230306036566	5KVXER7	Exécuté	Achat	10	TSLA-C	18,29	18,27	182,70	6 mars 2023	
               230306035225	5KVXER7	Exécuté	Achat	50	INO.UN-C	4,03	4,03	201,50	6 mars 2023	
               230306035136	5KVXER7	Exécuté	Achat	10	RNW-C	11,86	11,86	118,60	6 mars 2023	
               230306032310	5KVXER7	Exécuté	Achat	20	LEV-C	3,17	3,17	63,40	6 mars 2023	
               230306031270	5KVXER7	Exécuté	Achat	10	SHOP-C	59,55	59,55	595,50	6 mars 2023	
               230306030803	5KVXEZ7	Exécuté	Achat	10	LSPD-C	21,38	21,37	213,70	6 mars 2023	
               230306030409	5KVXEY9	Exécuté	Achat	20	CTS-C	4,62	4,62	92,40	6 mars 2023	
               230306029835	5KVXER7	Exécuté	Vente	10	SHOP-C	59,78	59,78	597,80	6 mars 2023	
               230306029645	5KVXER7	Exécuté	Vente	10	RNW-C	11,92	11,92	119,20	6 mars 2023	
               230306027401	5KVXER7	Exécuté	Vente	20	GOOG-C	16,37	16,37	327,40	6 mars 2023	
               230306026077	5KVXEY9	Exécuté	Achat	10	SHOP-C	59,53	59,53	595,30	6 mars 2023	
               230306026022	5KVXER7	Exécuté	Achat	10	SHOP-C	59,54	59,54	595,40	6 mars 2023	
               230306024480	5KVXEZ7	Exécuté	Vente	2	SHOP-C	59,82	59,82	119,64	6 mars 2023	
               230306024407	5KVXER7	Exécuté	Vente	10	SHOP-C	59,79	59,79	597,90	6 mars 2023	
               230306024279	5KVXEY9	Exécuté	Vente	10	SHOP-C	59,78	59,80	598,00	6 mars 2023	
               230306023129	5KVXER7	Exécuté	Achat	10	SHOP-C	59,53	59,53	595,30	6 mars 2023	
               230306023020	5KVXEY9	Exécuté	Achat	10	SHOP-C	59,53	59,53	595,30	6 mars 2023	
               230306022365	5KVXEZ7	Exécuté	Vente	5	LSPD-C	21,42	21,42	107,10	6 mars 2023	
               230306022141	5KVXER7	Exécuté	Vente	15	SHOP-C	59,86	59,87	898,05	6 mars 2023	
               230306021789	5KVXEY9	Exécuté	Vente	10	SHOP-C	59,79	59,79	597,90	6 mars 2023	
               230306021601	5KVXEY9	Exécuté	Vente	10	SHOP-C	59,68	59,68	596,80	6 mars 2023	
               230306021190	5KVXEZ7	Exécuté	Achat	2	SHOP-C	59,52	59,52	119,04	6 mars 2023	
               230306020872	5KVXER7	Exécuté	Achat	10	RNW-C	11,86	11,86	118,60	6 mars 2023	
               230306019625	5KVXEZ7	Exécuté	Vente	2	SHOP-C	59,70	59,72	119,44	6 mars 2023	
               230306019213	5KVXER7	Exécuté	Vente	20	CTS-C	4,68	4,68	93,60	6 mars 2023	
               230306019127	5KVXEY9	Exécuté	Vente	5	GOOG-C	16,29	16,29	81,45	6 mars 2023	
               230306017380	5KVXER7	Exécuté	Vente	20	LEV-C	3,22	3,22	64,40	6 mars 2023	
               230306017125	5KVXEY9	Exécuté	Vente	10	AMZN-C	11,72	11,72	117,20	6 mars 2023	
               230306017037	5KVXER7	Exécuté	Vente	10	AMZN-C	11,71	11,71	117,10	6 mars 2023	
               230306016932	5KVXER7	Exécuté	Vente	10	GOOG-C	16,24	16,26	162,60	6 mars 2023	
               230306016325	5KVXEZ7	Exécuté	Vente	3	SHOP-C	59,68	59,68	179,04	6 mars 2023	
               230306016168	5KVXER7	Exécuté	Vente	5	SHOP-C	59,60	59,60	298,00	6 mars 2023	
               230306015829	5KVXEY9	Exécuté	Vente	5	SHOP-C	59,64	59,64	298,20	6 mars 2023	
               230306015751	5KVXEY9	Exécuté	Vente	5	SHOP-C	59,48	59,48	297,40	6 mars 2023	
               230306015291	5KVXEZ7	Exécuté	Vente	2	CTS-C	4,68	4,68	9,36	6 mars 2023	
               230306015020	5KVXER7	Exécuté	Vente	10	LSPD-C	21,24	21,24	212,40	6 mars 2023	
               230306013499	5KVXER7	Exécuté	Vente	5	RNW-C	11,93	11,93	59,65	6 mars 2023	
               230306013346	5KVXER7	Exécuté	Vente	5	RNW-C	11,89	11,89	59,45	6 mars 2023	
               230306012704	5KVXEY9	Exécuté	Vente	5	GOOG-C	16,21	16,21	81,05	6 mars 2023	
               230306011910	5KVXER7	Exécuté	Vente	10	GOOG-C	16,18	16,18	161,80	6 mars 2023	
               230306009306	5KVXER7	Exécuté	Vente	20	LEV-C	3,18	3,18	63,60	6 mars 2023	
               230306009233	5KVXEZ7	Exécuté	Achat	2	CTS-C	4,60	4,60	9,20	6 mars 2023	
               230306008575	5KVXER7	Exécuté	Achat	10	LSPD-C	21,02	21,02	210,20	6 mars 2023	
               230306008248	5KVXER7	Exécuté	Achat	10	RNW-C	11,81	11,81	118,10	6 mars 2023	
               230306005515	5KVXER7	Exécuté	Vente	5	RNW-C	11,88	11,88	59,40	6 mars 2023     
